glottocode,language_name,lang_family,endangerment_level,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
papi1255,Papi,,3,0.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
timo1237,Timote-Cuica,,5,0.0,,,,,,1,4217.59102643391,4217.59102643391,76.67890167,76.67890167,89.285859883201,89.285859883201,0.409818406418075,0.409818406418075,0,0,0,0,0,0,0,0,0,0,1
morb1239,Mor (Bomberai Peninsula),,3,0.0,,4,4,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
timu1245,Timucua,,5,0.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
moro1289,Marori,,1,0.0,4,3,4,2,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
sali1253,Salinan,,5,0.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
bilu1245,Bilua,,1,0.0,,2,,,threatened,2,3006.70564478923,2470.13051457075,29.04070091,23.92615032,30.6617188562194,23.03395024827635,4.52267698306251,4.295266000323226,0,0,0,0,0,0,0,0,0,1,0
bert1248,Berta,,1,0.0,,,,,,2,1133.88279681719,1059.2452314164075,21.94129944,20.270649910000003,34.8673015510839,29.2447927433154,4.99846973014755,3.005763122005195,0,0,0,0,0,1,0,0,0,0,0
kibi1239,Kibiri,,1,0.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
bang1363,Bangime,,1,0.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,1,0,0,0,0,1,0,0,0,0,0
kolp1236,Kol (Papua New Guinea),,1,0.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
waor1240,Waorani,,1,0.0,,2,,,threatened,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
sume1241,Sumerian,,5,0.0,,,,,,1,6073.61032342708,6073.61032342708,81.47450256,81.47450256,69.8861494108913,69.8861494108913,2.15034163024692,2.15034163024692,0,0,0,0,0,0,0,1,0,0,0
kute1249,Kutenai,,4,0.0,,4,5,5,critically endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
rama1271,Ramanos,,5,0.0,,,,,,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,0,0,0,0,0,0,0,0,0,0,1
kung1259,Kungarakany,,5,0.0,,,,,dormant,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
burm1264,Burmeso,,1,0.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
anem1249,Anem,,1,0.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
touo1238,Touo,,1,0.0,,2,,,threatened,2,3006.70564478923,2470.13051457075,29.04070091,23.92615032,30.6617188562194,23.03395024827635,4.52267698306251,4.295266000323226,0,0,0,0,0,0,0,0,0,1,0
fuyu1242,Fuyug,,0,0.0,,,,,,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kaki1249,Kaki Ae,,1,0.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
etru1241,Etruscan,,5,0.0,,,,,,1,40385.3413957669,40385.3413957669,89.2207202,89.2207202,69.6047535143071,69.6047535143071,0.0422886329405625,0.0422886329405625,0,0,0,0,0,0,0,1,0,0,0
esse1238,Esselen,,5,0.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
omur1241,Omurano,,5,0.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
karo1304,Karuk,,3,0.0,,4,,,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
kapo1250,Kapori,,2,0.0,,3,,0,vulnerable,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
taru1236,Taruma,,4,0.0,,5,5,5,critically endangered,2,29675.2443873316,19992.8966325741,84.46347227,83.73213668,87.8958549533146,57.1867864709358,0.724401697459186,0.671490289165017,0,0,0,0,0,0,0,0,0,0,1
mara1266,Maratino,,5,0.0,,,,,,1,14185.7812248529,14185.7812248529,83.12233799,83.12233799,79.7538805976118,79.7538805976118,1.2127000253117,1.2127000253117,0,0,0,0,0,0,0,0,1,0,0
suar1238,Asabano,,1,0.0,,3,,1,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
abin1243,Abinomn,,4,0.0,,4,5,,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
paya1236,Payagua,,5,0.0,,,,,,1,6416.09708970845,6416.09708970845,81.57806793,81.57806793,69.8622585886961,69.8622585886961,1.97522945625298,1.97522945625298,0,0,0,0,0,0,0,0,0,0,1
niha1238,Nihali,,1,0.0,,2,,,threatened,1,2694.73780859961,2694.73780859961,64.9434967,64.9434967,35.3788972368389,35.3788972368389,1.77423382325139,1.77423382325139,0,0,0,0,0,0,0,1,0,0,0
cull1235,Culli,,5,0.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
hrus1242,Hruso,,1,0.0,,2,,,threatened,1,2694.73780859961,2694.73780859961,64.9434967,64.9434967,35.3788972368389,35.3788972368389,1.77423382325139,1.77423382325139,0,0,0,0,0,0,0,1,0,0,0
zuni1245,Zuni,,1,0.0,,2,,2,threatened,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
jira1235,Jirajaran,,5,0.0,,,,,,1,4217.59102643391,4217.59102643391,76.67890167,76.67890167,89.285859883201,89.285859883201,0.409818406418075,0.409818406418075,0,0,0,0,0,0,0,0,0,0,1
hadz1240,Hadza,,1,0.0,,3,1,,threatened,1,1186.71691894531,1186.71691894531,31.16209984,31.16209984,36.1684458862992,36.1684458862992,4.8107084931504,4.8107084931504,0,0,0,0,0,1,0,0,0,0,0
puel1244,Puelche,,5,0.0,,,,,dormant,1,13969.7836603737,13969.7836603737,89.66715228,89.66715228,92.2742315972952,92.2742315972952,0.432261342079918,0.432261342079918,0,0,0,0,0,0,0,0,0,0,1
kuot1243,Kuot,,1,0.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
mose1249,Mosetén-Chimané,,2,0.0,,2,0,0,vulnerable,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,1,0,0,0,0,0,0,0,0,0,1
shab1252,Shabo,,3,0.0,4,3,,3,severely endangered,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
mola1238,Molale,,5,0.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
natc1249,Natchez,,5,0.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
elam1244,Elamite,,5,0.0,,,,,,1,5190.16959024821,5190.16959024821,85.3404007,85.3404007,77.0201263427734,77.0201263427734,1.50072659043525,1.50072659043525,0,0,0,0,0,0,0,1,0,0,0
fuln1247,Fulniô,,1,0.0,,2,,,threatened,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
tall1235,Tallán,,5,0.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
yuch1247,Yuchi,,4,0.0,,5,5,5,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
kari1254,Kariri,,5,0.0,,,,,,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
mpur1239,Mpur,,1,0.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
odia1239,Odiai,,1,0.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
demm1245,Dem,,1,0.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
duna1248,Duna,,0,0.0,,,,,,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kehu1238,Kehu,,3,0.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kwaz1243,Kwaza,,3,0.0,,4,,,severely endangered,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
chon1248,Chono,,5,0.0,,,,,,1,16709.8893972307,16709.8893972307,95.590243,95.590243,88.9950908479196,88.9950908479196,0.739019575786262,0.739019575786262,0,0,0,0,0,0,0,0,0,0,1
nara1262,Nara,,2,0.0,,,,,,1,,,14.34939957,14.34939957,34.5365524291992,34.5365524291992,1.39983878920535,1.39983878920535,0,0,0,0,0,1,0,0,0,0,0
sape1238,Sapé,,5,0.0,5,5,5,5,critically endangered,1,4217.59102643391,4217.59102643391,76.67890167,76.67890167,89.285859883201,89.285859883201,0.409818406418075,0.409818406418075,0,0,0,0,0,0,0,0,0,0,1
yura1255,Yuracaré,,1,0.0,,2,,,threatened,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,1,0,0,0,0,0,0,0,0,0,1
guat1253,Guató,,4,0.0,,5,5,5,critically endangered,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
mata1275,Matanawí,,5,0.0,,,,,,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
abis1238,Aewa,,5,0.0,,,,,dormant,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
kara1289,Karankawa,,5,0.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
mato1253,Mato Grosso Arára,,5,0.0,,,,,dormant,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
tabo1241,Tabo,,1,0.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
anda1286,Andaqui,,5,0.0,,,,,,1,7919.20886825345,7919.20886825345,79.34543299,79.34543299,78.5210811866115,78.5210811866115,1.3876355674663,1.3876355674663,0,0,0,0,0,0,0,0,0,0,1
trum1247,Trumai,,4,0.0,,4,5,5,critically endangered,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
mink1237,Minkin,,5,0.0,,,,,,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
paez1247,Páez,,2,0.0,,1,,,vulnerable,1,7919.20886825345,7919.20886825345,79.34543299,79.34543299,78.5210811866115,78.5210811866115,1.3876355674663,1.3876355674663,0,0,0,0,0,0,0,0,0,0,1
cani1243,Canichana,,5,0.0,,,,,dormant,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,1,0,0,0,0,0,0,0,0,0,1
guac1239,Guachi,,5,0.0,,,,,,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
cree1270,Creek,Muskogean,3,7.0,,2,5,4,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
mika1239,Mikasuki,Muskogean,1,7.0,,2,,,threatened,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
apal1237,Apalachee,Muskogean,5,7.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
koas1236,Koasati,Muskogean,3,7.0,,3,,4,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
alab1237,Alabama,Muskogean,1,7.0,,3,,,endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
choc1276,Choctaw,Muskogean,2,7.0,,1,,,vulnerable,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
chic1270,Chickasaw,Muskogean,1,7.0,5,4,,5,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
mimi1241,Mimi-Nachtigal,Maban,5,10.0,,,,,,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
kibe1241,Kibet,Maban,0,10.0,,,,,,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
rung1258,Runga,Maban,0,10.0,,,,,,3,984.607666015625,820.7761405455736,18.60000038,15.003133456666667,44.1243555638904,35.307728784641334,7.20534416894141,4.196642087391487,0,0,0,0,0,1,0,0,0,0,0
mass1262,Massalat,Maban,3,10.0,,4,,,severely endangered,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
surb1238,Surbakhal,Maban,0,10.0,,,,,,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
nucl1440,Masalit,Maban,0,10.0,,,,,,2,984.607666015625,973.0837108203425,18.60000038,15.61345005,34.8673015510839,30.8994153950168,7.20534416894141,4.109200341402126,0,0,0,0,0,1,0,0,0,0,0
marf1238,Marfa,Maban,0,10.0,,,,,,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
maba1277,Maba (Chad),Maban,0,10.0,,,,,,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
kend1253,Kendeje,Maban,1,10.0,3,2,,,endangered,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
kara1484,Karanga,Maban,1,10.0,,2,,,threatened,1,961.55975562506,961.55975562506,12.62689972,12.62689972,26.9315292389497,26.9315292389497,7.20534416894141,7.20534416894141,0,0,0,0,0,1,0,0,0,0,0
bora1263,Bora,Boran,2,2.0,,2,,4,severely endangered,3,10310.5488778166,8894.043138878753,84.46347227,81.92198839333334,87.8958549533146,83.86940303332052,1.57651042813743,1.2295158976876388,0,0,0,0,0,0,0,0,0,0,1
muin1242,Muinane,Boran,3,2.0,,4,,,severely endangered,1,7919.20886825345,7919.20886825345,79.34543299,79.34543299,78.5210811866115,78.5210811866115,1.3876355674663,1.3876355674663,0,0,0,0,0,0,0,0,0,0,1
tago1246,Tagoi,Rashad,2,2.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
tega1236,Tegali,Rashad,2,2.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
djin1251,Jingulu,Mirndi,3,5.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
djam1255,Jaminjung-Ngaliwurru,Mirndi,3,5.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
nung1291,Nungali,Mirndi,5,5.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wamb1258,Wambayan,Mirndi,4,5.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
ngar1283,Ngarnka,Mirndi,5,5.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
ikkk1242,Ik,Kuliak,2,3.0,1,1,0,0,vulnerable,2,2132.43452097647,1605.17365275232,34.97622513,21.9630280955,31.8937831721599,31.585776496757802,4.92509441786509,3.851761466053815,0,0,0,0,0,1,0,0,0,0,0
sooo1256,Soo,Kuliak,3,3.0,,3,,4,severely endangered,1,1077.91278452817,1077.91278452817,8.949831061,8.949831061,31.2777698213557,31.2777698213557,4.92509441786509,4.92509441786509,0,0,0,0,0,1,0,0,0,0,0
nyan1313,Nyang'i,Kuliak,4,3.0,,5,,,critically endangered,1,1077.91278452817,1077.91278452817,8.949831061,8.949831061,31.2777698213557,31.2777698213557,4.92509441786509,4.92509441786509,0,0,0,0,0,1,0,0,0,0,0
demt1241,Demta,Sentanic,3,4.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tabl1243,Tabla,Sentanic,3,4.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
nafr1241,Nafri,Sentanic,3,4.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
nucl1632,Sentani,Sentanic,0,4.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
hata1243,Hatam,Hatam-Mansim,2,2.0,,1,,,vulnerable,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
mans1260,Mansim,Hatam-Mansim,3,2.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
nanu1240,Nanubae-Imangae,Arafundi,1,5.0,,,,,,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
anda1283,Andai,Arafundi,1,5.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
awia1234,Awiakay-Karimba,Arafundi,1,5.0,2,3,,0,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
tape1242,Tapei,Arafundi,1,5.0,,,,,,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
meak1234,Meakambut,Arafundi,2,5.0,,,,,,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
buna1275,Bunaba,Bunaban,4,2.0,,4,,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
goon1238,Gooniyandi,Bunaban,3,2.0,4,4,,3,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
nucl1339,Temein,Temeinic,2,2.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
tese1238,Tese,Temeinic,1,2.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
sout1439,South-Eastern-Tasmanian-Hinterland,South-Eastern Tasmanian,5,2.0,,,,,,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
brun1235,Bruny Island,South-Eastern Tasmanian,5,2.0,,,,,,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
chiq1248,Lomeriano-Ignaciano Chiquitano,Chiquitano,1,2.0,,2,,,threatened,2,10310.5488778166,7365.857488358295,84.46347227,82.08408446499999,87.8958549533146,79.5660001653567,1.82370068528301,1.2740511913710981,0,0,0,0,0,0,0,0,0,0,1
sanm1288,Migueleño Chiquitano,Chiquitano,4,2.0,,,,,,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,0,0,0,0,0,0,0,0,0,0,1
uruu1244,Uru,Uru-Chipaya,5,2.0,,,,,dormant,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,0,0,0,0,0,0,0,0,0,0,1
chip1262,Chipaya,Uru-Chipaya,1,2.0,,2,,,threatened,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,0,0,0,0,0,0,0,0,0,0,1
kara1499,Kalamang,West Bomberai,3,3.0,3,3,3,5,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
ihaa1241,Iha,West Bomberai,2,3.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
